xc,yc,zc,theta,phi,a,b,c
0.25,-0.75,3.0,2.9670597283903604,0.3490658503988659,0.1685767178502389,0.1208265637202869,0.0257366190590248
0.25,-0.75,3.0,2.9670597283903604,0.5235987755982988,0.0093598392022216,0.0036845912641793,0.0058857047912968
0.25,-0.75,3.0,2.9670597283903604,1.0471975511965976,0.1521860780867243,0.0777837490424152,0.0449186333929277
-0.625,-0.375,2.5,0.0,0.0,0.0950224761969974,0.0351920817753982,0.0349445622940345
-0.625,-0.375,2.5,0.0,0.1745329251994329,0.0764982677370146,0.0320016500881376,0.0737641435034705
-0.625,-0.375,2.5,0.0,0.3490658503988659,0.2255516022387695,0.0032874280979274,0.1033910507038244
-0.625,-0.375,2.5,0.0,0.5235987755982988,0.0915487824528533,0.0370831860008191,0.0141461875382721
-0.625,-0.375,2.5,0.0,0.6981317007977318,0.0957712001818049,0.0870016776578979,0.0455638465452141
-0.625,-0.375,2.5,0.0,0.8726646259971648,0.2186800257452196,0.1280019621702477,0.0606070929219318
-0.625,-0.375,2.5,0.0,1.0471975511965976,0.0711518220967022,0.0252562567584874,0.0435015386720986
-0.625,-0.375,2.5,0.1745329251994329,0.0,0.1096404045855899,0.0588200989664756,0.1046600189556092
-0.625,-0.375,2.5,0.1745329251994329,0.1745329251994329,0.1883726992424463,0.0376016369599657,0.1520048770964046
-0.625,-0.375,2.5,0.1745329251994329,0.3490658503988659,0.1344117873603298,0.0120744031377302,0.0277490807074871
-0.625,-0.375,2.5,0.1745329251994329,0.5235987755982988,0.0811703410649253,0.0001760351685126,0.0277185221681878
-0.625,-0.375,2.5,0.1745329251994329,0.6981317007977318,0.2357715369851389,0.1173843482065115,0.1361584119360417
-0.625,-0.375,2.5,0.1745329251994329,0.8726646259971648,0.0005268804592988,0.000277169778725,0.0003030155471399
-0.625,-0.375,2.5,0.1745329251994329,1.0471975511965976,0.2092472994795922,0.0361279481126423,0.139166600315534
-0.625,-0.375,2.5,0.3490658503988659,0.0,0.2279728331675745,0.2222238805460857,0.0853129897597493
-0.625,-0.375,2.5,0.3490658503988659,0.1745329251994329,0.0641414353488133,0.0362473539639162,0.0074150169740922
-0.625,-0.375,2.5,0.3490658503988659,0.3490658503988659,0.2477262958784295,0.1716199736147515,0.0598484155618044
-0.625,-0.375,2.5,0.3490658503988659,0.5235987755982988,0.1187751046258916,0.0628490121127698,0.0030852640525212
-0.625,-0.375,2.5,0.3490658503988659,0.6981317007977318,0.0379842296986375,0.0024238589351073,0.0205383754840089
-0.625,-0.375,2.5,0.3490658503988659,0.8726646259971648,0.1792267956868386,0.1187140234956644,0.152960880023214
-0.625,-0.375,2.5,0.5235987755982988,0.0,0.0931938389794658,0.0356214648740766,0.0832813896463527
-0.625,-0.375,2.5,0.5235987755982988,0.1745329251994329,0.1231991933637387,0.0982746587532744,0.0628744530648086
-0.625,-0.375,2.5,0.5235987755982988,0.3490658503988659,0.0719989093699721,0.039979671134075,0.0434172550734953
-0.625,-0.375,2.5,0.5235987755982988,0.5235987755982988,0.086366486747072,0.0277953857612768,0.0723228167604555
-0.625,-0.375,2.5,0.5235987755982988,0.6981317007977318,0.1967977785962113,0.0450895737068578,0.1840429753179036
-0.625,-0.375,2.5,0.5235987755982988,0.8726646259971648,0.1022160045434688,0.08008574727594,0.0899382135056291
-0.625,-0.375,2.5,0.5235987755982988,1.0471975511965976,0.2158459208819313,0.2049441348845989,0.1233635247029234
-0.625,-0.375,2.5,0.6981317007977318,0.0,0.0050638763105355,0.0034671306763198,0.0029677813728539
-0.625,-0.375,2.5,0.6981317007977318,0.1745329251994329,0.07045299257153,0.0056219740428633,0.0379495132313462
-0.625,-0.375,2.5,0.6981317007977318,0.3490658503988659,0.1630383836318111,0.1587337549973364,0.1567578920145344
-0.625,-0.375,2.5,0.6981317007977318,0.5235987755982988,0.1611339556070977,0.0369633317756225,0.095393203827114
-0.625,-0.375,2.5,0.6981317007977318,1.0471975511965976,0.1137890927947985,0.0753315307511258,0.0544953352653906
-0.625,-0.375,2.5,0.6981317007977318,1.2217304763960306,0.0366572423553359,0.0031331959144725,0.0001202216960468
-0.625,-0.375,2.5,0.8726646259971648,0.0,0.1821886671321136,0.1635373773205213,0.0479517572222415
-0.625,-0.375,2.5,0.8726646259971648,0.1745329251994329,0.1360457660181901,0.0972272984797217,0.1079082879977786
-0.625,-0.375,2.5,0.8726646259971648,0.3490658503988659,0.0478891315691713,0.0195809909300348,0.0014808221343595
-0.625,-0.375,2.5,0.8726646259971648,0.5235987755982988,0.2387705915202073,0.178134722072553,0.0693216684433816
-0.625,-0.375,2.5,0.8726646259971648,0.8726646259971648,0.2734068547272854,0.1242384793036871,0.1372860572612301
-0.625,-0.375,2.5,1.0471975511965976,0.0,0.1279633055284819,0.0708534947970829,0.0746352004502915
-0.625,-0.375,2.5,1.0471975511965976,0.1745329251994329,0.2343256033642888,0.0749388265946409,0.0099492871520401
-0.625,-0.375,2.5,1.0471975511965976,0.3490658503988659,0.0170143919664999,0.0005730535937794,0.0001528268032489
-0.625,-0.375,2.5,1.0471975511965976,0.6981317007977318,0.0461345340118224,0.0099791534565399,0.0177948094451773
-0.625,-0.375,2.5,1.0471975511965976,0.8726646259971648,0.0338834167328762,0.0228640087037788,0.0189290647593673
-0.625,-0.375,2.5,1.2217304763960306,0.0,0.1259273706426949,0.1148603359955022,0.0069351919999803
-0.625,-0.375,2.5,1.2217304763960306,0.1745329251994329,0.0482122384734831,0.0384457237394416,0.0420886055684265
-0.625,-0.375,2.5,1.2217304763960306,0.3490658503988659,0.2755843272090604,0.191365636233625,0.1103808303229942
-0.625,-0.375,2.5,1.2217304763960306,0.5235987755982988,0.059807120940277,0.0187274208549588,0.0424028720570324
-0.625,-0.375,2.5,1.2217304763960306,0.6981317007977318,0.0120543272086821,0.0113189170309935,0.0073135185761918
-0.625,-0.375,2.5,1.2217304763960306,0.8726646259971648,0.0512515903865433,0.0181542338264712,0.0505199534778134
-0.625,-0.375,2.5,1.2217304763960306,1.0471975511965976,0.0991240456013523,0.0818803643838125,0.0727084110927989
-0.625,-0.375,2.5,1.2217304763960306,1.2217304763960306,0.2530242042184736,0.0650473724745012,0.0059305543704882
-0.625,-0.375,2.5,1.3962634015954636,0.0,0.0338423431158911,0.0006930737275351,0.0225313490292553
-0.625,-0.375,2.5,1.3962634015954636,0.1745329251994329,0.2306527114940239,0.0849095550100538,0.0409775643259484
-0.625,-0.375,2.5,1.3962634015954636,0.3490658503988659,0.2325771352538607,0.0168374985512668,0.2030829883685447
-0.625,-0.375,2.5,1.3962634015954636,0.5235987755982988,0.1702535612349555,0.0079302392639593,0.0422941134711375
-0.625,-0.375,2.5,1.3962634015954636,0.6981317007977318,0.1293325562901828,0.0189176710611585,0.1074724265272841
-0.625,-0.375,2.5,1.3962634015954636,0.8726646259971648,0.2139585096066451,0.0918798658173676,0.163500298275863
-0.625,-0.375,2.5,1.7453292519943295,0.0,0.1254598595863706,0.0221882644244684,0.0605434163442226
-0.625,-0.375,2.5,1.7453292519943295,0.1745329251994329,0.0844930236027844,0.072285681167868,0.0318943153584314
-0.625,-0.375,2.5,1.7453292519943295,0.3490658503988659,0.2627093883159476,0.1314265171486456,0.1300442110123207
-0.625,-0.375,2.5,1.9198621771937625,0.1745329251994329,0.4295718750785571,0.1950966256107236,0.0062010707291758
-0.625,-0.375,2.5,1.9198621771937625,0.3490658503988659,0.0336984314822428,0.0119388268047307,0.0292071619963528
-0.625,-0.375,2.5,2.094395102393196,0.0,0.3668599889599627,0.1582199674983346,0.1184289960333107
-0.625,-0.375,2.5,2.094395102393196,0.3490658503988659,0.0922080543474163,0.0302097350075937,0.0587935514570763
-0.625,-0.375,2.5,2.094395102393196,0.5235987755982988,0.2846449742074736,0.1210191719386933,0.0692874885550756
-0.625,-0.375,2.5,2.094395102393196,0.6981317007977318,0.1588465690057909,0.099670043185127,0.0317048313498835
-0.625,-0.375,2.5,2.2689280275926285,0.0,0.081665760064831,0.0112993093468081,0.0447155531625316
-0.625,-0.375,2.5,2.2689280275926285,0.3490658503988659,0.2095014935067832,0.1144909348767979,0.1458985906070093
-0.625,-0.375,2.5,2.2689280275926285,0.6981317007977318,0.2014656151702421,0.13524378431856,0.146012166363119
-0.625,-0.375,2.5,2.2689280275926285,1.0471975511965976,0.3443058039313476,0.0362242276078403,0.3130751268490783
-0.625,-0.375,2.5,2.2689280275926285,1.2217304763960306,0.1679419039257667,0.0331060973480326,0.1574788215680171
-0.625,-0.375,2.5,2.443460952792061,0.1745329251994329,0.2815031055888363,0.0475299829303604,0.0546481980982408
-0.625,-0.375,2.5,2.443460952792061,0.3490658503988659,0.4003202039288349,0.1078000700720313,0.163670606460199
-0.625,-0.375,2.5,2.443460952792061,0.5235987755982988,0.0655482435007766,0.046923410146368,0.0093707003362919
-0.625,-0.375,2.5,2.443460952792061,0.6981317007977318,0.1299267208400397,0.0174973536826575,0.0665940102407191
-0.625,-0.375,2.5,2.443460952792061,1.0471975511965976,0.0518782257264087,0.0414081567035903,0.0067381911919968
-0.625,-0.375,2.5,2.6179938779914944,0.1745329251994329,0.1426331856096596,0.0769534969848989,0.1318138058689147
-0.625,-0.375,2.5,2.6179938779914944,0.3490658503988659,0.0015309168748585,0.000165496871113,0.000563797695257
-0.625,-0.375,2.5,2.6179938779914944,0.5235987755982988,0.2022611783244688,0.1079728973184922,0.1278365356512272
-0.625,-0.375,2.5,2.6179938779914944,0.6981317007977318,0.0875112023595362,0.0015343280489204,0.018082065121388
-0.625,-0.375,2.5,2.6179938779914944,1.2217304763960306,0.1805763024974347,0.1279525029985383,0.0175441525526557
-0.625,-0.375,2.5,2.792526803190927,0.3490658503988659,0.0045893487295743,0.004514467550678,0.0022548951877914
-0.625,-0.375,2.5,2.792526803190927,0.5235987755982988,0.4024602081818517,0.0093826992279274,0.158466114469262
-0.625,-0.375,2.5,2.792526803190927,0.6981317007977318,0.1551784407670813,0.1331665074983301,0.1348853411529935
-0.625,-0.375,2.5,2.792526803190927,0.8726646259971648,0.033846564985725,0.0058492875918806,0.0101359465661339
-0.625,-0.375,2.5,2.792526803190927,1.0471975511965976,0.1546635758124258,0.017692003031489,0.0062832808081619
-0.625,-0.375,2.5,2.792526803190927,1.2217304763960306,0.457636304309776,0.1340209230450994,0.2885315976170782
-0.625,-0.375,2.5,2.9670597283903604,0.0,0.0007619165968758,0.0004560289920255,0.0003176719204895
-0.625,-0.375,2.5,2.9670597283903604,0.1745329251994329,0.0065739280608732,0.0023862941664049,0.0034870380591682
-0.625,-0.375,2.5,2.9670597283903604,0.3490658503988659,0.2002838246623222,0.1566868284042324,0.1311725458863155
-0.625,-0.375,2.5,2.9670597283903604,0.5235987755982988,0.0964753396753049,0.0817851868455973,0.016113066991022
-0.625,-0.375,2.5,2.9670597283903604,0.6981317007977318,0.0136701615803992,0.0059450926218546,0.0086245723768072
-0.625,-0.375,2.5,2.9670597283903604,1.0471975511965976,0.0500290928153458,0.0028945697941573,0.0462149468929413
0.375,0.625,6.5,0.0,0.0,0.0521541636956477,0.0244957827855085,0.0023971540953113
0.375,0.625,6.5,0.0,0.1745329251994329,0.2889971449853611,0.1047674630930725,0.1351521420840871
0.375,0.625,6.5,0.0,0.6981317007977318,0.127469910287245,0.1026703870548932,0.0712419370582099
0.375,0.625,6.5,0.0,0.8726646259971648,0.2071937162449873,0.0825665198683666,0.161981857142911
0.375,0.625,6.5,0.0,1.0471975511965976,0.1967282853498341,0.0982966540238474,0.0843791701621791
0.375,0.625,6.5,0.1745329251994329,0.0,0.1500763130658197,0.0315388381074246,0.1217747696580006
0.375,0.625,6.5,0.1745329251994329,0.1745329251994329,0.0461207482898255,0.0037370527550454,0.0347348201088839
0.375,0.625,6.5,0.1745329251994329,0.3490658503988659,0.2484222164771625,0.2168517023390299,0.0872925794512221
0.375,0.625,6.5,0.1745329251994329,1.3962634015954636,0.071586165429191,0.0146061631850442,0.0715623788796585
0.375,0.625,6.5,0.3490658503988659,0.1745329251994329,0.0172832324122729,0.0160868194306503,0.0102444026486316
0.375,0.625,6.5,0.3490658503988659,0.6981317007977318,0.1864432171818427,0.0051005907046084,0.1835671880136581
0.375,0.625,6.5,0.3490658503988659,0.8726646259971648,0.2196415512146657,0.0700759153583495,0.0987498706632941
0.375,0.625,6.5,0.5235987755982988,0.0,0.2844682273401719,0.1055748409543585,0.0093390884283712
0.375,0.625,6.5,0.5235987755982988,0.1745329251994329,0.1358455880478713,0.0637328442626987,0.0387247652221195
0.375,0.625,6.5,0.5235987755982988,0.3490658503988659,0.1608029860461913,0.1055907277928201,0.109609206999103
0.375,0.625,6.5,0.5235987755982988,0.6981317007977318,0.0477405693506767,0.0302407841378911,0.0017882157933718
0.375,0.625,6.5,0.5235987755982988,0.8726646259971648,0.037614661633219,0.0032907709774473,0.0254101796857486
0.375,0.625,6.5,0.5235987755982988,1.0471975511965976,0.233780516642562,0.0534619905416983,0.0686508050265028
0.375,0.625,6.5,0.6981317007977318,0.0,0.0878660571097959,0.0045813867665581,0.0494522158528486
0.375,0.625,6.5,0.6981317007977318,0.1745329251994329,0.0896052084347279,0.084387990882842,0.0507373686778095
0.375,0.625,6.5,0.6981317007977318,0.3490658503988659,0.2333381289617543,0.1474923272755489,0.0313992346256794
0.375,0.625,6.5,0.6981317007977318,0.5235987755982988,0.048021808994199,0.0385294133100855,0.0030233273696134
0.375,0.625,6.5,0.6981317007977318,0.8726646259971648,0.1677936336066225,0.0954472841304966,0.1328639013574233
0.375,0.625,6.5,0.8726646259971648,0.0,0.1129426247611136,0.1097809452761876,0.1084380018668497
0.375,0.625,6.5,0.8726646259971648,0.1745329251994329,0.2028188332573571,0.1130333288897141,0.1117185850943944
0.375,0.625,6.5,0.8726646259971648,0.3490658503988659,0.1671792621032825,0.0730065669567675,0.0543463540435105
0.375,0.625,6.5,0.8726646259971648,0.5235987755982988,0.2331933080489826,0.087492566364829,0.0946355724767125
0.375,0.625,6.5,0.8726646259971648,1.2217304763960306,0.0033147006204658,0.0018701050531447,0.0011600763578767
0.375,0.625,6.5,1.0471975511965976,0.0,0.0991788437261839,0.0827901890091096,0.0431635334551099
0.375,0.625,6.5,1.0471975511965976,0.1745329251994329,0.1627765190280484,0.1369630515720664,0.1559646697200936
0.375,0.625,6.5,1.0471975511965976,0.3490658503988659,0.027600680093569,0.0040915641742375,0.0075125920453792
0.375,0.625,6.5,1.0471975511965976,0.5235987755982988,0.0874293337194705,0.0162391885960763,0.0618646937023426
0.375,0.625,6.5,1.0471975511965976,0.6981317007977318,0.0073031993421415,0.0035202752480759,0.00314941082848
0.375,0.625,6.5,1.0471975511965976,0.8726646259971648,0.1339320420635185,0.0152651666060824,0.0566334656984275
0.375,0.625,6.5,1.2217304763960306,0.0,0.1414359086007469,0.1256797420294693,0.0577858964595601
0.375,0.625,6.5,1.2217304763960306,0.1745329251994329,0.090632240415614,0.0490036479980734,0.0591649457275545
0.375,0.625,6.5,1.2217304763960306,0.3490658503988659,0.1079240631379785,0.0682415990029762,0.0652397042268003
0.375,0.625,6.5,1.2217304763960306,0.5235987755982988,0.2665033972610265,0.0040015832423579,0.2361327017646261
0.375,0.625,6.5,1.2217304763960306,0.6981317007977318,0.2769908782535307,0.0376673730312816,0.2744704762852149
0.375,0.625,6.5,1.2217304763960306,0.8726646259971648,0.0129948156250735,0.008218355000746,0.0109216832579361
0.375,0.625,6.5,1.2217304763960306,1.0471975511965976,0.0385766418528522,0.0325687395192448,0.0375008406403922
0.375,0.625,6.5,1.3962634015954636,0.0,0.2726595554751972,0.0553945262459478,0.2685252624465197
0.375,0.625,6.5,1.3962634015954636,0.1745329251994329,0.0249673420719928,0.0079036705947648,0.0164108556140562
0.375,0.625,6.5,1.3962634015954636,0.3490658503988659,0.2827114787606736,0.2222881484131171,0.1553763174210042
0.375,0.625,6.5,1.3962634015954636,0.5235987755982988,0.1087129062905969,0.0597490285561049,3.077597841599595e-05
0.375,0.625,6.5,1.3962634015954636,0.6981317007977318,0.351840941520973,0.0244971886710773,0.1595037686052921
0.375,0.625,6.5,1.3962634015954636,0.8726646259971648,0.1846366994623987,0.1474891114923983,0.1480005472514791
0.375,0.625,6.5,1.3962634015954636,1.0471975511965976,0.0570543710395631,0.0042067539915843,0.0377933492260406
0.375,0.625,6.5,1.7453292519943295,0.0,0.0337426435598385,0.0227172747067554,0.010885842266864
0.375,0.625,6.5,1.7453292519943295,0.1745329251994329,0.2443629178046375,0.069986526388703,0.1318053754295444
0.375,0.625,6.5,1.7453292519943295,0.3490658503988659,0.1978510524886642,0.0619124091793011,0.0591065470316707
0.375,0.625,6.5,1.7453292519943295,0.5235987755982988,0.0539779357216061,0.0199537925227168,0.0436389585698054
0.375,0.625,6.5,1.7453292519943295,0.6981317007977318,0.1135253375918857,0.0089829805688208,0.0881282558497547
0.375,0.625,6.5,1.7453292519943295,0.8726646259971648,0.1819189736586436,0.0846969944700554,0.1496301679427328
0.375,0.625,6.5,1.9198621771937625,0.1745329251994329,0.2312557938908728,0.1321500535607794,0.1725282016016865
0.375,0.625,6.5,1.9198621771937625,0.3490658503988659,0.154264856042444,0.0242628951833246,0.0554221513404354
0.375,0.625,6.5,1.9198621771937625,0.5235987755982988,0.2292649588221816,0.1237165189097468,0.1519209536692904
0.375,0.625,6.5,1.9198621771937625,0.6981317007977318,0.1536950264512096,0.044676359465446,0.1134432811751535
0.375,0.625,6.5,1.9198621771937625,0.8726646259971648,0.2181640538448221,0.0441814377666195,0.1002445502045937
0.375,0.625,6.5,1.9198621771937625,1.0471975511965976,0.1602762407059557,0.0905786243556823,0.1592346598051412
0.375,0.625,6.5,1.9198621771937625,1.2217304763960306,0.2131428937645844,0.0253536662384682,0.1953622312084147
0.375,0.625,6.5,2.094395102393196,0.0,0.2703465472115577,0.1540332280473236,0.2557265277486136
0.375,0.625,6.5,2.094395102393196,0.1745329251994329,0.0350650128732864,0.0044957393083071,0.0010524011290892
0.375,0.625,6.5,2.094395102393196,0.3490658503988659,0.2417828504488742,0.2412883133540755,0.1465931958735636
0.375,0.625,6.5,2.094395102393196,0.5235987755982988,0.1681929821727666,0.1221789024657018,0.1059209996202776
0.375,0.625,6.5,2.094395102393196,0.6981317007977318,0.343493307257496,0.1671113528515331,0.118330301104661
0.375,0.625,6.5,2.2689280275926285,0.0,0.354271512864905,0.2133652047336142,0.2349139264789702
0.375,0.625,6.5,2.2689280275926285,0.1745329251994329,0.1782537838047326,0.1062591108850091,0.0228415323741908
0.375,0.625,6.5,2.2689280275926285,0.3490658503988659,0.0508487337173527,0.0046274423977072,0.0461338892069808
0.375,0.625,6.5,2.2689280275926285,0.5235987755982988,0.0401080189003248,0.015015834439754,0.0077971504963532
0.375,0.625,6.5,2.2689280275926285,0.6981317007977318,0.0926847393394804,0.0736494338827178,0.0778847130675571
0.375,0.625,6.5,2.443460952792061,0.0,0.1391508562858405,0.0307239011897425,0.0613873018014568
0.375,0.625,6.5,2.443460952792061,0.1745329251994329,0.1928948569733282,0.1693144788064073,0.1862337932375058
0.375,0.625,6.5,2.443460952792061,0.5235987755982988,0.2520495209824332,0.1710152320845614,0.0122389552491709
0.375,0.625,6.5,2.443460952792061,0.6981317007977318,0.3950475138571876,0.1166642486210477,0.2370091635954776
0.375,0.625,6.5,2.443460952792061,1.2217304763960306,0.0500216130138352,0.0223419962085916,0.0298326337863578
0.375,0.625,6.5,2.6179938779914944,0.1745329251994329,0.1760571317013772,0.1038889967525773,0.0526680227683774
0.375,0.625,6.5,2.6179938779914944,0.5235987755982988,0.2115163546603909,0.1420949233984151,0.1120531305081779
0.375,0.625,6.5,2.6179938779914944,0.6981317007977318,0.0571578841434479,0.0380620810028137,0.0476930248777624
0.375,0.625,6.5,2.792526803190927,0.0,0.1386545590548112,0.0353025808581419,0.110913195285398
0.375,0.625,6.5,2.792526803190927,0.1745329251994329,0.2886533846836232,0.0447499206526326,0.1191395748039777
0.375,0.625,6.5,2.792526803190927,0.3490658503988659,0.1183875276209785,0.0160020684684622,0.0922503383631655
0.375,0.625,6.5,2.792526803190927,0.5235987755982988,0.2290443428049326,0.0707701545100232,0.12499124561775
0.375,0.625,6.5,2.9670597283903604,0.1745329251994329,0.2970640084150264,0.219487820691098,0.2019397295486455
0.375,0.625,6.5,2.9670597283903604,0.3490658503988659,0.0599591317007087,0.0065529448965353,0.0503831628512941
0.375,0.625,6.5,2.9670597283903604,0.5235987755982988,0.1649394281700806,0.1638612216167811,0.1392603452099876
0.375,0.625,6.5,2.9670597283903604,0.6981317007977318,0.3923593466133335,0.0021635614525951,0.0159089320612235
0.375,0.625,6.5,2.9670597283903604,0.8726646259971648,0.3309220196681534,0.2023868935529407,0.2655991384014222
0.625,0.375,3.5,0.0,0.0,0.1862858791901292,0.0413828823547529,0.1079169855585557
0.625,0.375,3.5,0.0,0.1745329251994329,0.0558575785711478,0.0225454194720144,0.0313926430746757
0.625,0.375,3.5,0.0,0.3490658503988659,0.1204967459747815,0.0382214541664745,0.0668927556730382
0.625,0.375,3.5,0.0,0.6981317007977318,0.2230302390097063,0.1672351672192127,0.1934865668324084
0.625,0.375,3.5,0.0,0.8726646259971648,0.0595684283265489,0.0577588993105067,0.0332665978098303
0.625,0.375,3.5,0.1745329251994329,0.0,0.1868481897473624,0.0622755933693529,0.026484718729
0.625,0.375,3.5,0.1745329251994329,0.1745329251994329,0.0610247923538808,0.0104086198909304,0.0577533995892007
0.625,0.375,3.5,0.1745329251994329,0.6981317007977318,0.1972035154290548,0.1482724263672525,0.1954073039372672
0.625,0.375,3.5,0.1745329251994329,0.8726646259971648,0.2385367245876669,0.164422948481546,0.1220902650689316
0.625,0.375,3.5,0.1745329251994329,1.0471975511965976,0.1001137391963105,0.0051445197977473,0.0945118593886096
0.625,0.375,3.5,0.1745329251994329,1.3962634015954636,0.1065919167226122,0.102280323272751,0.0728549224392519
0.625,0.375,3.5,0.3490658503988659,0.0,0.1905604008234331,0.0362949170558586,0.0108662214111717
0.625,0.375,3.5,0.3490658503988659,0.1745329251994329,0.0360289696451468,0.0313008905192678,0.034975400927463
0.625,0.375,3.5,0.3490658503988659,0.5235987755982988,0.1827841158974816,0.1792272359263198,0.0737614499936124
0.625,0.375,3.5,0.3490658503988659,0.6981317007977318,0.078658830466946,0.0565772418917996,0.0351360676720613
0.625,0.375,3.5,0.5235987755982988,0.0,0.0147609678415081,0.0139238915203447,0.0021435750802104
0.625,0.375,3.5,0.5235987755982988,0.1745329251994329,0.1613659876152049,0.1078566196559355,0.02971042869643
0.625,0.375,3.5,0.5235987755982988,0.3490658503988659,0.1958292865432259,0.0038636338944396,0.0862186712061274
0.625,0.375,3.5,0.5235987755982988,0.5235987755982988,0.0822317635914619,0.0500294118030335,0.0442623238317831
0.625,0.375,3.5,0.5235987755982988,1.2217304763960306,0.019794222107508,0.0144424489509345,0.011063999488909
0.625,0.375,3.5,0.6981317007977318,0.0,0.1076864074212453,0.0483595015743394,0.0473191780566
0.625,0.375,3.5,0.6981317007977318,0.1745329251994329,0.2246936025069972,0.0258096011256168,0.0160373880626997
0.625,0.375,3.5,0.6981317007977318,0.3490658503988659,0.0271146571276876,0.0047719652924296,0.0117770312083795
0.625,0.375,3.5,0.6981317007977318,0.5235987755982988,0.2222586481714731,0.1322716772390842,0.1722712288526436
0.625,0.375,3.5,0.6981317007977318,1.2217304763960306,0.0059698579569193,0.0019038354108118,0.0021334950944115
0.625,0.375,3.5,0.8726646259971648,0.0,0.056772387194121,0.0131928651769259,0.0407717212549386
0.625,0.375,3.5,0.8726646259971648,0.1745329251994329,0.0998026742772704,0.0157539040844996,0.0632364751605688
0.625,0.375,3.5,0.8726646259971648,0.3490658503988659,0.1326102590662461,0.0902602696188844,0.0880736750298516
0.625,0.375,3.5,0.8726646259971648,0.5235987755982988,0.2184870016639962,0.1671611488916204,0.2165225840567659
0.625,0.375,3.5,0.8726646259971648,0.6981317007977318,0.2081384034411852,0.084080604814159,0.1130694438102816
0.625,0.375,3.5,0.8726646259971648,0.8726646259971648,0.0533079123470453,0.0388936431798094,0.0177194321813451
0.625,0.375,3.5,0.8726646259971648,1.0471975511965976,0.0516557228139565,0.0434380024204805,0.0048484065338099
0.625,0.375,3.5,0.8726646259971648,1.2217304763960306,0.0439995023177114,0.002244053784257,0.0267654663155811
0.625,0.375,3.5,1.0471975511965976,0.0,0.2765432768028867,0.1972297049116821,0.2507665939892848
0.625,0.375,3.5,1.0471975511965976,0.1745329251994329,0.2209358221095922,0.0879289101686475,0.2124250594450477
0.625,0.375,3.5,1.0471975511965976,0.3490658503988659,0.0359442050216779,0.0064663585908252,0.0160041643882122
0.625,0.375,3.5,1.0471975511965976,0.5235987755982988,0.0589346403748836,0.0312318172046202,0.0379550090520332
0.625,0.375,3.5,1.0471975511965976,0.6981317007977318,0.0476616456090746,0.0045994807816803,0.00577461345458
0.625,0.375,3.5,1.0471975511965976,1.2217304763960306,0.0327274756222709,0.0052960626081651,0.0126151187955947
0.625,0.375,3.5,1.2217304763960306,0.0,0.2394507133218498,0.0350162778046185,0.1227580312673187
0.625,0.375,3.5,1.2217304763960306,0.1745329251994329,0.1284774663557185,0.0654693307069064,0.0838562741339832
0.625,0.375,3.5,1.2217304763960306,0.3490658503988659,0.2242022788434877,0.0639214068510002,0.1111815457609322
0.625,0.375,3.5,1.2217304763960306,0.5235987755982988,0.2856816972987265,0.2018561672129284,0.0228832005148808
0.625,0.375,3.5,1.2217304763960306,0.6981317007977318,0.2324580944378614,0.2003928236940033,0.0365763677896082
0.625,0.375,3.5,1.3962634015954636,0.0,0.2288787491502292,0.0311152188523374,0.1318863955433682
0.625,0.375,3.5,1.3962634015954636,0.3490658503988659,0.0948725105548715,0.0378714422243636,0.0022827651120918
0.625,0.375,3.5,1.3962634015954636,0.5235987755982988,0.0137217366045362,0.0133875728193058,0.0024765347553382
0.625,0.375,3.5,1.3962634015954636,0.8726646259971648,0.0582116337334366,0.0152522465200796,0.0255474960741839
0.625,0.375,3.5,1.3962634015954636,1.2217304763960306,0.1782646348848858,0.0527761036705971,0.114814890764343
0.625,0.375,3.5,1.7453292519943295,0.0,0.2540706892244178,0.1722906406412707,0.0328273399701073
0.625,0.375,3.5,1.7453292519943295,0.1745329251994329,0.3359930032804231,0.0605335063897328,0.0281337374003313
0.625,0.375,3.5,1.7453292519943295,0.3490658503988659,0.432543855324397,0.0742335357967201,0.2369385583034838
0.625,0.375,3.5,1.7453292519943295,0.5235987755982988,0.0465277963521683,0.0175816533766145,0.0303406036036936
0.625,0.375,3.5,1.7453292519943295,0.6981317007977318,0.149698653600828,0.1310525747843254,0.0882563282168368
0.625,0.375,3.5,1.7453292519943295,0.8726646259971648,0.1749748929656226,0.074796249094255,0.0416493155864093
0.625,0.375,3.5,1.9198621771937625,0.0,0.2379734557491717,0.1869970107645684,0.0287544114095021
0.625,0.375,3.5,1.9198621771937625,0.1745329251994329,0.3325193417754848,0.1368216108237272,0.1069723535936007
0.625,0.375,3.5,1.9198621771937625,0.3490658503988659,0.244710945742717,0.1275075544430927,0.1244409052014391
0.625,0.375,3.5,1.9198621771937625,0.5235987755982988,0.2187896329252855,0.0835611617882969,0.0020865851267882
0.625,0.375,3.5,1.9198621771937625,0.6981317007977318,0.2143428993482647,0.2074903595137122,0.1901026576090908
0.625,0.375,3.5,1.9198621771937625,0.8726646259971648,0.0854512261828644,0.0406548392856701,0.0421952830172678
0.625,0.375,3.5,2.094395102393196,0.1745329251994329,0.3503779226237183,0.1006697910580618,0.1999314176017353
0.625,0.375,3.5,2.094395102393196,1.0471975511965976,0.168917196037426,0.0029120173932734,0.1580565504077279
0.625,0.375,3.5,2.2689280275926285,0.1745329251994329,0.071405757086373,0.0266328417773883,0.0268847412875767
